risk_id,risk_title,task_id,task_title,task_phase_ref,risk_class,risk_status,critical_path_relevance,link_reason
RISK_OWNERSHIP_003,child domains emit milestones and evidence; they do not write canonical Request state directly,par_324,phase5 track backend build network reminders manage flows and practice visibility projections,phase_5,architecture,watching,on_path,"Affected task mitigates, gates, or is exposed by the risk."
RISK_RECOVERY_001,"bounce-back, reopen, and fallback stay inside the same lineage with explicit recovery truth",par_324,phase5 track backend build network reminders manage flows and practice visibility projections,phase_5,resilience,watching,on_path,"Affected task mitigates, gates, or is exposed by the risk."
RISK_BOOKING_001,reservation truth comes from CapacityReservation and ReservationTruthProjection,par_325,phase5 track backend build hub supplier mirror commit reconciler and exception worker,phase_5,product_logic,watching,on_path,"Affected task mitigates, gates, or is exposed by the risk."
RISK_BOOKING_002,ExternalConfirmationGate governs ambiguous booking and dispatch truth,par_325,phase5 track backend build hub supplier mirror commit reconciler and exception worker,phase_5,integration,watching,on_path,"Affected task mitigates, gates, or is exposed by the risk."
RISK_OWNERSHIP_003,child domains emit milestones and evidence; they do not write canonical Request state directly,par_325,phase5 track backend build hub supplier mirror commit reconciler and exception worker,phase_5,architecture,watching,on_path,"Affected task mitigates, gates, or is exposed by the risk."
RISK_RECOVERY_001,"bounce-back, reopen, and fallback stay inside the same lineage with explicit recovery truth",par_325,phase5 track backend build hub supplier mirror commit reconciler and exception worker,phase_5,resilience,watching,on_path,"Affected task mitigates, gates, or is exposed by the risk."
RISK_BOOKING_001,reservation truth comes from CapacityReservation and ReservationTruthProjection,par_326,phase5 track Playwright or other appropriate tooling frontend build hub desk shell and start of day views,phase_5,product_logic,watching,on_path,"Affected task mitigates, gates, or is exposed by the risk."
RISK_BOOKING_002,ExternalConfirmationGate governs ambiguous booking and dispatch truth,par_326,phase5 track Playwright or other appropriate tooling frontend build hub desk shell and start of day views,phase_5,integration,watching,on_path,"Affected task mitigates, gates, or is exposed by the risk."
RISK_OWNERSHIP_003,child domains emit milestones and evidence; they do not write canonical Request state directly,par_326,phase5 track Playwright or other appropriate tooling frontend build hub desk shell and start of day views,phase_5,architecture,watching,on_path,"Affected task mitigates, gates, or is exposed by the risk."
RISK_RECOVERY_001,"bounce-back, reopen, and fallback stay inside the same lineage with explicit recovery truth",par_326,phase5 track Playwright or other appropriate tooling frontend build hub desk shell and start of day views,phase_5,resilience,watching,on_path,"Affected task mitigates, gates, or is exposed by the risk."
RISK_BOOKING_001,reservation truth comes from CapacityReservation and ReservationTruthProjection,par_327,phase5 track Playwright or other appropriate tooling frontend build coordination queue candidate ranking and sla visualization,phase_5,product_logic,watching,on_path,"Affected task mitigates, gates, or is exposed by the risk."
RISK_BOOKING_002,ExternalConfirmationGate governs ambiguous booking and dispatch truth,par_327,phase5 track Playwright or other appropriate tooling frontend build coordination queue candidate ranking and sla visualization,phase_5,integration,watching,on_path,"Affected task mitigates, gates, or is exposed by the risk."
RISK_OWNERSHIP_003,child domains emit milestones and evidence; they do not write canonical Request state directly,par_327,phase5 track Playwright or other appropriate tooling frontend build coordination queue candidate ranking and sla visualization,phase_5,architecture,watching,on_path,"Affected task mitigates, gates, or is exposed by the risk."
RISK_RECOVERY_001,"bounce-back, reopen, and fallback stay inside the same lineage with explicit recovery truth",par_327,phase5 track Playwright or other appropriate tooling frontend build coordination queue candidate ranking and sla visualization,phase_5,resilience,watching,on_path,"Affected task mitigates, gates, or is exposed by the risk."
RISK_BOOKING_001,reservation truth comes from CapacityReservation and ReservationTruthProjection,par_328,phase5 track Playwright or other appropriate tooling frontend build patient network alternatives choice and callback fallback views,phase_5,product_logic,watching,on_path,"Affected task mitigates, gates, or is exposed by the risk."
RISK_BOOKING_002,ExternalConfirmationGate governs ambiguous booking and dispatch truth,par_328,phase5 track Playwright or other appropriate tooling frontend build patient network alternatives choice and callback fallback views,phase_5,integration,watching,on_path,"Affected task mitigates, gates, or is exposed by the risk."
RISK_OWNERSHIP_003,child domains emit milestones and evidence; they do not write canonical Request state directly,par_328,phase5 track Playwright or other appropriate tooling frontend build patient network alternatives choice and callback fallback views,phase_5,architecture,watching,on_path,"Affected task mitigates, gates, or is exposed by the risk."
RISK_RECOVERY_001,"bounce-back, reopen, and fallback stay inside the same lineage with explicit recovery truth",par_328,phase5 track Playwright or other appropriate tooling frontend build patient network alternatives choice and callback fallback views,phase_5,resilience,watching,on_path,"Affected task mitigates, gates, or is exposed by the risk."
RISK_BOOKING_001,reservation truth comes from CapacityReservation and ReservationTruthProjection,par_329,phase5 track Playwright or other appropriate tooling frontend build cross org commit confirmation and practice visibility surfaces,phase_5,product_logic,watching,on_path,"Affected task mitigates, gates, or is exposed by the risk."
RISK_BOOKING_002,ExternalConfirmationGate governs ambiguous booking and dispatch truth,par_329,phase5 track Playwright or other appropriate tooling frontend build cross org commit confirmation and practice visibility surfaces,phase_5,integration,watching,on_path,"Affected task mitigates, gates, or is exposed by the risk."
RISK_OWNERSHIP_003,child domains emit milestones and evidence; they do not write canonical Request state directly,par_329,phase5 track Playwright or other appropriate tooling frontend build cross org commit confirmation and practice visibility surfaces,phase_5,architecture,watching,on_path,"Affected task mitigates, gates, or is exposed by the risk."
RISK_RECOVERY_001,"bounce-back, reopen, and fallback stay inside the same lineage with explicit recovery truth",par_329,phase5 track Playwright or other appropriate tooling frontend build cross org commit confirmation and practice visibility surfaces,phase_5,resilience,watching,on_path,"Affected task mitigates, gates, or is exposed by the risk."
RISK_BOOKING_001,reservation truth comes from CapacityReservation and ReservationTruthProjection,par_330,phase5 track Playwright or other appropriate tooling frontend build network reminders manage flows and message timeline views,phase_5,product_logic,watching,on_path,"Affected task mitigates, gates, or is exposed by the risk."
RISK_BOOKING_002,ExternalConfirmationGate governs ambiguous booking and dispatch truth,par_330,phase5 track Playwright or other appropriate tooling frontend build network reminders manage flows and message timeline views,phase_5,integration,watching,on_path,"Affected task mitigates, gates, or is exposed by the risk."
RISK_OWNERSHIP_003,child domains emit milestones and evidence; they do not write canonical Request state directly,par_330,phase5 track Playwright or other appropriate tooling frontend build network reminders manage flows and message timeline views,phase_5,architecture,watching,on_path,"Affected task mitigates, gates, or is exposed by the risk."
