contract_id,route_family_ref,keyboard_model,focus_transition_scope,trigger,current_target_ref,previous_target_ref,next_target_ref,disposition,contract_state,motion_equivalence_ref,zoom_reflow_ref,dom_marker_ref,coverage_state,design_contract_publication_bundle_ref,rationale,source_refs
FTC_111_GOVERNANCE_SHELL_SAME_SHELL_REFRESH_V1,rf_governance_shell,tabs,surface_root,same_shell_refresh,focus.current.governance_shell,focus.selected_anchor.governance_shell,focus.current.governance_shell,preserve,provisional,reduced_motion.summary_only_equivalent,zoom.400_equivalent_reflow,governance_shell-current,degraded,dcpb::governance_admin::planned,Same-shell changes preserve the active focus target.,prompt/111.md; prompt/shared_operating_contract_106_to_115.md; prompt/AGENT.md; prompt/checklist.md; blueprint/accessibility-and-content-system-contract.md#AccessibleSurfaceContract; blueprint/accessibility-and-content-system-contract.md#KeyboardInteractionContract; blueprint/accessibility-and-content-system-contract.md#FocusTransitionContract; blueprint/accessibility-and-content-system-contract.md#AssistiveAnnouncementContract; blueprint/accessibility-and-content-system-contract.md#AssistiveAnnouncementTruthProjection; blueprint/accessibility-and-content-system-contract.md#VisualizationParityProjection; blueprint/canonical-ui-contract-kernel.md#SurfaceStateKernelBinding; blueprint/platform-frontend-blueprint.md#AccessibilitySemanticCoverageProfile; blueprint/platform-frontend-blueprint.md#SelectedAnchorPolicy; blueprint/forensic-audit-findings.md#Finding 86; blueprint/forensic-audit-findings.md#Finding 92; blueprint/forensic-audit-findings.md#Finding 93; blueprint/forensic-audit-findings.md#Finding 116; blueprint/forensic-audit-findings.md#Finding 117; blueprint/forensic-audit-findings.md#Finding 118; blueprint/forensic-audit-findings.md#Finding 120
FTC_111_SUPPORT_REPLAY_OBSERVE_MISSION_STACK_UNFOLD_V1,rf_support_replay_observe,tab_ring,same_shell_recovery,mission_stack_unfold,focus.current.support_replay_observe,focus.selected_anchor.support_replay_observe,focus.current.support_replay_observe,preserve,provisional,reduced_motion.summary_only_equivalent,zoom.400_equivalent_reflow,support_replay_observe-current,degraded,dcpb::support_workspace::planned,Same-shell changes preserve the active focus target.,prompt/111.md; prompt/shared_operating_contract_106_to_115.md; prompt/AGENT.md; prompt/checklist.md; blueprint/accessibility-and-content-system-contract.md#AccessibleSurfaceContract; blueprint/accessibility-and-content-system-contract.md#KeyboardInteractionContract; blueprint/accessibility-and-content-system-contract.md#FocusTransitionContract; blueprint/accessibility-and-content-system-contract.md#AssistiveAnnouncementContract; blueprint/accessibility-and-content-system-contract.md#AssistiveAnnouncementTruthProjection; blueprint/accessibility-and-content-system-contract.md#VisualizationParityProjection; blueprint/canonical-ui-contract-kernel.md#SurfaceStateKernelBinding; blueprint/platform-frontend-blueprint.md#AccessibilitySemanticCoverageProfile; blueprint/platform-frontend-blueprint.md#SelectedAnchorPolicy; blueprint/forensic-audit-findings.md#Finding 86; blueprint/forensic-audit-findings.md#Finding 92; blueprint/forensic-audit-findings.md#Finding 93; blueprint/forensic-audit-findings.md#Finding 116; blueprint/forensic-audit-findings.md#Finding 117; blueprint/forensic-audit-findings.md#Finding 118; blueprint/forensic-audit-findings.md#Finding 120
FTC_111_SUPPORT_REPLAY_OBSERVE_RESTORE_V1,rf_support_replay_observe,tab_ring,same_shell_recovery,restore,focus.current.support_replay_observe,focus.selected_anchor.support_replay_observe,focus.selected_anchor.support_replay_observe,restore_previous,provisional,reduced_motion.summary_only_equivalent,zoom.400_equivalent_reflow,support_replay_observe-selected-anchor,degraded,dcpb::support_workspace::planned,Restore returns focus to the selected anchor or prior thread target.,prompt/111.md; prompt/shared_operating_contract_106_to_115.md; prompt/AGENT.md; prompt/checklist.md; blueprint/accessibility-and-content-system-contract.md#AccessibleSurfaceContract; blueprint/accessibility-and-content-system-contract.md#KeyboardInteractionContract; blueprint/accessibility-and-content-system-contract.md#FocusTransitionContract; blueprint/accessibility-and-content-system-contract.md#AssistiveAnnouncementContract; blueprint/accessibility-and-content-system-contract.md#AssistiveAnnouncementTruthProjection; blueprint/accessibility-and-content-system-contract.md#VisualizationParityProjection; blueprint/canonical-ui-contract-kernel.md#SurfaceStateKernelBinding; blueprint/platform-frontend-blueprint.md#AccessibilitySemanticCoverageProfile; blueprint/platform-frontend-blueprint.md#SelectedAnchorPolicy; blueprint/forensic-audit-findings.md#Finding 86; blueprint/forensic-audit-findings.md#Finding 92; blueprint/forensic-audit-findings.md#Finding 93; blueprint/forensic-audit-findings.md#Finding 116; blueprint/forensic-audit-findings.md#Finding 117; blueprint/forensic-audit-findings.md#Finding 118; blueprint/forensic-audit-findings.md#Finding 120
FTC_111_SUPPORT_REPLAY_OBSERVE_INVALIDATION_V1,rf_support_replay_observe,tab_ring,same_shell_recovery,invalidation,focus.current.support_replay_observe,focus.selected_anchor.support_replay_observe,focus.stub.support_replay_observe,move_recovery_stub,provisional,reduced_motion.summary_only_equivalent,zoom.400_equivalent_reflow,support_replay_observe-recovery-stub,degraded,dcpb::support_workspace::planned,Invalidation moves focus to the bounded recovery stub.,prompt/111.md; prompt/shared_operating_contract_106_to_115.md; prompt/AGENT.md; prompt/checklist.md; blueprint/accessibility-and-content-system-contract.md#AccessibleSurfaceContract; blueprint/accessibility-and-content-system-contract.md#KeyboardInteractionContract; blueprint/accessibility-and-content-system-contract.md#FocusTransitionContract; blueprint/accessibility-and-content-system-contract.md#AssistiveAnnouncementContract; blueprint/accessibility-and-content-system-contract.md#AssistiveAnnouncementTruthProjection; blueprint/accessibility-and-content-system-contract.md#VisualizationParityProjection; blueprint/canonical-ui-contract-kernel.md#SurfaceStateKernelBinding; blueprint/platform-frontend-blueprint.md#AccessibilitySemanticCoverageProfile; blueprint/platform-frontend-blueprint.md#SelectedAnchorPolicy; blueprint/forensic-audit-findings.md#Finding 86; blueprint/forensic-audit-findings.md#Finding 92; blueprint/forensic-audit-findings.md#Finding 93; blueprint/forensic-audit-findings.md#Finding 116; blueprint/forensic-audit-findings.md#Finding 117; blueprint/forensic-audit-findings.md#Finding 118; blueprint/forensic-audit-findings.md#Finding 120
FTC_111_SUPPORT_REPLAY_OBSERVE_RECOVERY_RETURN_V1,rf_support_replay_observe,tab_ring,same_shell_recovery,recovery_return,focus.current.support_replay_observe,focus.selected_anchor.support_replay_observe,focus.selected_anchor.support_replay_observe,restore_previous,provisional,reduced_motion.summary_only_equivalent,zoom.400_equivalent_reflow,support_replay_observe-selected-anchor,degraded,dcpb::support_workspace::planned,Recovery returns focus to the prior meaningful target when it is still valid.,prompt/111.md; prompt/shared_operating_contract_106_to_115.md; prompt/AGENT.md; prompt/checklist.md; blueprint/accessibility-and-content-system-contract.md#AccessibleSurfaceContract; blueprint/accessibility-and-content-system-contract.md#KeyboardInteractionContract; blueprint/accessibility-and-content-system-contract.md#FocusTransitionContract; blueprint/accessibility-and-content-system-contract.md#AssistiveAnnouncementContract; blueprint/accessibility-and-content-system-contract.md#AssistiveAnnouncementTruthProjection; blueprint/accessibility-and-content-system-contract.md#VisualizationParityProjection; blueprint/canonical-ui-contract-kernel.md#SurfaceStateKernelBinding; blueprint/platform-frontend-blueprint.md#AccessibilitySemanticCoverageProfile; blueprint/platform-frontend-blueprint.md#SelectedAnchorPolicy; blueprint/forensic-audit-findings.md#Finding 86; blueprint/forensic-audit-findings.md#Finding 92; blueprint/forensic-audit-findings.md#Finding 93; blueprint/forensic-audit-findings.md#Finding 116; blueprint/forensic-audit-findings.md#Finding 117; blueprint/forensic-audit-findings.md#Finding 118; blueprint/forensic-audit-findings.md#Finding 120
FTC_111_SUPPORT_TICKET_WORKSPACE_SAME_SHELL_REFRESH_V1,rf_support_ticket_workspace,grid,selected_anchor_preserve,same_shell_refresh,focus.current.support_ticket_workspace,focus.selected_anchor.support_ticket_workspace,focus.current.support_ticket_workspace,preserve,provisional,reduced_motion.equivalent,zoom.400_equivalent_reflow,support_ticket_workspace-current,complete,dcpb::support_workspace::planned,Same-shell changes preserve the active focus target.,prompt/111.md; prompt/shared_operating_contract_106_to_115.md; prompt/AGENT.md; prompt/checklist.md; blueprint/accessibility-and-content-system-contract.md#AccessibleSurfaceContract; blueprint/accessibility-and-content-system-contract.md#KeyboardInteractionContract; blueprint/accessibility-and-content-system-contract.md#FocusTransitionContract; blueprint/accessibility-and-content-system-contract.md#AssistiveAnnouncementContract; blueprint/accessibility-and-content-system-contract.md#AssistiveAnnouncementTruthProjection; blueprint/accessibility-and-content-system-contract.md#VisualizationParityProjection; blueprint/canonical-ui-contract-kernel.md#SurfaceStateKernelBinding; blueprint/platform-frontend-blueprint.md#AccessibilitySemanticCoverageProfile; blueprint/platform-frontend-blueprint.md#SelectedAnchorPolicy; blueprint/forensic-audit-findings.md#Finding 86; blueprint/forensic-audit-findings.md#Finding 92; blueprint/forensic-audit-findings.md#Finding 93; blueprint/forensic-audit-findings.md#Finding 116; blueprint/forensic-audit-findings.md#Finding 117; blueprint/forensic-audit-findings.md#Finding 118; blueprint/forensic-audit-findings.md#Finding 120
FTC_111_SUPPORT_TICKET_WORKSPACE_BUFFERED_UPDATE_V1,rf_support_ticket_workspace,grid,selected_anchor_preserve,buffered_update,focus.current.support_ticket_workspace,focus.selected_anchor.support_ticket_workspace,focus.current.support_ticket_workspace,preserve,provisional,reduced_motion.equivalent,zoom.400_equivalent_reflow,support_ticket_workspace-current,complete,dcpb::support_workspace::planned,Same-shell changes preserve the active focus target.,prompt/111.md; prompt/shared_operating_contract_106_to_115.md; prompt/AGENT.md; prompt/checklist.md; blueprint/accessibility-and-content-system-contract.md#AccessibleSurfaceContract; blueprint/accessibility-and-content-system-contract.md#KeyboardInteractionContract; blueprint/accessibility-and-content-system-contract.md#FocusTransitionContract; blueprint/accessibility-and-content-system-contract.md#AssistiveAnnouncementContract; blueprint/accessibility-and-content-system-contract.md#AssistiveAnnouncementTruthProjection; blueprint/accessibility-and-content-system-contract.md#VisualizationParityProjection; blueprint/canonical-ui-contract-kernel.md#SurfaceStateKernelBinding; blueprint/platform-frontend-blueprint.md#AccessibilitySemanticCoverageProfile; blueprint/platform-frontend-blueprint.md#SelectedAnchorPolicy; blueprint/forensic-audit-findings.md#Finding 86; blueprint/forensic-audit-findings.md#Finding 92; blueprint/forensic-audit-findings.md#Finding 93; blueprint/forensic-audit-findings.md#Finding 116; blueprint/forensic-audit-findings.md#Finding 117; blueprint/forensic-audit-findings.md#Finding 118; blueprint/forensic-audit-findings.md#Finding 120
FTC_111_SUPPORT_TICKET_WORKSPACE_MISSION_STACK_FOLD_V1,rf_support_ticket_workspace,grid,selected_anchor_preserve,mission_stack_fold,focus.current.support_ticket_workspace,focus.selected_anchor.support_ticket_workspace,focus.current.support_ticket_workspace,preserve,provisional,reduced_motion.equivalent,zoom.400_equivalent_reflow,support_ticket_workspace-current,complete,dcpb::support_workspace::planned,Same-shell changes preserve the active focus target.,prompt/111.md; prompt/shared_operating_contract_106_to_115.md; prompt/AGENT.md; prompt/checklist.md; blueprint/accessibility-and-content-system-contract.md#AccessibleSurfaceContract; blueprint/accessibility-and-content-system-contract.md#KeyboardInteractionContract; blueprint/accessibility-and-content-system-contract.md#FocusTransitionContract; blueprint/accessibility-and-content-system-contract.md#AssistiveAnnouncementContract; blueprint/accessibility-and-content-system-contract.md#AssistiveAnnouncementTruthProjection; blueprint/accessibility-and-content-system-contract.md#VisualizationParityProjection; blueprint/canonical-ui-contract-kernel.md#SurfaceStateKernelBinding; blueprint/platform-frontend-blueprint.md#AccessibilitySemanticCoverageProfile; blueprint/platform-frontend-blueprint.md#SelectedAnchorPolicy; blueprint/forensic-audit-findings.md#Finding 86; blueprint/forensic-audit-findings.md#Finding 92; blueprint/forensic-audit-findings.md#Finding 93; blueprint/forensic-audit-findings.md#Finding 116; blueprint/forensic-audit-findings.md#Finding 117; blueprint/forensic-audit-findings.md#Finding 118; blueprint/forensic-audit-findings.md#Finding 120
FTC_111_SUPPORT_TICKET_WORKSPACE_MISSION_STACK_UNFOLD_V1,rf_support_ticket_workspace,grid,selected_anchor_preserve,mission_stack_unfold,focus.current.support_ticket_workspace,focus.selected_anchor.support_ticket_workspace,focus.current.support_ticket_workspace,preserve,provisional,reduced_motion.equivalent,zoom.400_equivalent_reflow,support_ticket_workspace-current,complete,dcpb::support_workspace::planned,Same-shell changes preserve the active focus target.,prompt/111.md; prompt/shared_operating_contract_106_to_115.md; prompt/AGENT.md; prompt/checklist.md; blueprint/accessibility-and-content-system-contract.md#AccessibleSurfaceContract; blueprint/accessibility-and-content-system-contract.md#KeyboardInteractionContract; blueprint/accessibility-and-content-system-contract.md#FocusTransitionContract; blueprint/accessibility-and-content-system-contract.md#AssistiveAnnouncementContract; blueprint/accessibility-and-content-system-contract.md#AssistiveAnnouncementTruthProjection; blueprint/accessibility-and-content-system-contract.md#VisualizationParityProjection; blueprint/canonical-ui-contract-kernel.md#SurfaceStateKernelBinding; blueprint/platform-frontend-blueprint.md#AccessibilitySemanticCoverageProfile; blueprint/platform-frontend-blueprint.md#SelectedAnchorPolicy; blueprint/forensic-audit-findings.md#Finding 86; blueprint/forensic-audit-findings.md#Finding 92; blueprint/forensic-audit-findings.md#Finding 93; blueprint/forensic-audit-findings.md#Finding 116; blueprint/forensic-audit-findings.md#Finding 117; blueprint/forensic-audit-findings.md#Finding 118; blueprint/forensic-audit-findings.md#Finding 120
FTC_111_SUPPORT_TICKET_WORKSPACE_RESTORE_V1,rf_support_ticket_workspace,grid,selected_anchor_preserve,restore,focus.current.support_ticket_workspace,focus.selected_anchor.support_ticket_workspace,focus.selected_anchor.support_ticket_workspace,restore_previous,provisional,reduced_motion.equivalent,zoom.400_equivalent_reflow,support_ticket_workspace-selected-anchor,complete,dcpb::support_workspace::planned,Restore returns focus to the selected anchor or prior thread target.,prompt/111.md; prompt/shared_operating_contract_106_to_115.md; prompt/AGENT.md; prompt/checklist.md; blueprint/accessibility-and-content-system-contract.md#AccessibleSurfaceContract; blueprint/accessibility-and-content-system-contract.md#KeyboardInteractionContract; blueprint/accessibility-and-content-system-contract.md#FocusTransitionContract; blueprint/accessibility-and-content-system-contract.md#AssistiveAnnouncementContract; blueprint/accessibility-and-content-system-contract.md#AssistiveAnnouncementTruthProjection; blueprint/accessibility-and-content-system-contract.md#VisualizationParityProjection; blueprint/canonical-ui-contract-kernel.md#SurfaceStateKernelBinding; blueprint/platform-frontend-blueprint.md#AccessibilitySemanticCoverageProfile; blueprint/platform-frontend-blueprint.md#SelectedAnchorPolicy; blueprint/forensic-audit-findings.md#Finding 86; blueprint/forensic-audit-findings.md#Finding 92; blueprint/forensic-audit-findings.md#Finding 93; blueprint/forensic-audit-findings.md#Finding 116; blueprint/forensic-audit-findings.md#Finding 117; blueprint/forensic-audit-findings.md#Finding 118; blueprint/forensic-audit-findings.md#Finding 120
FTC_111_SUPPORT_TICKET_WORKSPACE_INVALIDATION_V1,rf_support_ticket_workspace,grid,selected_anchor_preserve,invalidation,focus.current.support_ticket_workspace,focus.selected_anchor.support_ticket_workspace,focus.selected_anchor.support_ticket_workspace,move_selected_anchor,provisional,reduced_motion.equivalent,zoom.400_equivalent_reflow,support_ticket_workspace-selected-anchor,complete,dcpb::support_workspace::planned,Invalidation retreats to the selected anchor instead of stealing shell focus.,prompt/111.md; prompt/shared_operating_contract_106_to_115.md; prompt/AGENT.md; prompt/checklist.md; blueprint/accessibility-and-content-system-contract.md#AccessibleSurfaceContract; blueprint/accessibility-and-content-system-contract.md#KeyboardInteractionContract; blueprint/accessibility-and-content-system-contract.md#FocusTransitionContract; blueprint/accessibility-and-content-system-contract.md#AssistiveAnnouncementContract; blueprint/accessibility-and-content-system-contract.md#AssistiveAnnouncementTruthProjection; blueprint/accessibility-and-content-system-contract.md#VisualizationParityProjection; blueprint/canonical-ui-contract-kernel.md#SurfaceStateKernelBinding; blueprint/platform-frontend-blueprint.md#AccessibilitySemanticCoverageProfile; blueprint/platform-frontend-blueprint.md#SelectedAnchorPolicy; blueprint/forensic-audit-findings.md#Finding 86; blueprint/forensic-audit-findings.md#Finding 92; blueprint/forensic-audit-findings.md#Finding 93; blueprint/forensic-audit-findings.md#Finding 116; blueprint/forensic-audit-findings.md#Finding 117; blueprint/forensic-audit-findings.md#Finding 118; blueprint/forensic-audit-findings.md#Finding 120
