edgeId,trackTaskId,trackGroup,claimableMode,dependencyRef,dependencyKind,satisfactionState,notes
par_101::seq_task::seq_041,par_101,runtime_control_plane,conditional,seq_041,seq_task,published,These tracks wait on published substrate handoffs and release-control assembler stubs. They may not invent runtime tuple glue in service-local code.
par_101::seq_task::seq_046,par_101,runtime_control_plane,conditional,seq_046,seq_task,published,These tracks wait on published substrate handoffs and release-control assembler stubs. They may not invent runtime tuple glue in service-local code.
par_101::seq_task::seq_047,par_101,runtime_control_plane,conditional,seq_047,seq_task,published,These tracks wait on published substrate handoffs and release-control assembler stubs. They may not invent runtime tuple glue in service-local code.
par_101::seq_task::seq_051,par_101,runtime_control_plane,conditional,seq_051,seq_task,published,These tracks wait on published substrate handoffs and release-control assembler stubs. They may not invent runtime tuple glue in service-local code.
par_101::seq_task::seq_058,par_101,runtime_control_plane,conditional,seq_058,seq_task,published,These tracks wait on published substrate handoffs and release-control assembler stubs. They may not invent runtime tuple glue in service-local code.
par_101::seq_task::seq_059,par_101,runtime_control_plane,conditional,seq_059,seq_task,published,These tracks wait on published substrate handoffs and release-control assembler stubs. They may not invent runtime tuple glue in service-local code.
par_101::seq_task::seq_060,par_101,runtime_control_plane,conditional,seq_060,seq_task,published,These tracks wait on published substrate handoffs and release-control assembler stubs. They may not invent runtime tuple glue in service-local code.
par_101::shared_package::@vecells/api-contracts,par_101,runtime_control_plane,conditional,@vecells/api-contracts,shared_package,published,These tracks wait on published substrate handoffs and release-control assembler stubs. They may not invent runtime tuple glue in service-local code.
par_101::shared_package::@vecells/event-contracts,par_101,runtime_control_plane,conditional,@vecells/event-contracts,shared_package,published,These tracks wait on published substrate handoffs and release-control assembler stubs. They may not invent runtime tuple glue in service-local code.
par_101::shared_package::@vecells/observability,par_101,runtime_control_plane,conditional,@vecells/observability,shared_package,published,These tracks wait on published substrate handoffs and release-control assembler stubs. They may not invent runtime tuple glue in service-local code.
par_101::shared_package::@vecells/release-controls,par_101,runtime_control_plane,conditional,@vecells/release-controls,shared_package,published,These tracks wait on published substrate handoffs and release-control assembler stubs. They may not invent runtime tuple glue in service-local code.
par_101::schema::schema::canonical-event-envelope,par_101,runtime_control_plane,conditional,schema::canonical-event-envelope,schema,published,These tracks wait on published substrate handoffs and release-control assembler stubs. They may not invent runtime tuple glue in service-local code.
par_101::schema::schema::frontend-contract-manifest,par_101,runtime_control_plane,conditional,schema::frontend-contract-manifest,schema,published,These tracks wait on published substrate handoffs and release-control assembler stubs. They may not invent runtime tuple glue in service-local code.
par_101::schema::schema::recovery-control-posture,par_101,runtime_control_plane,conditional,schema::recovery-control-posture,schema,published,These tracks wait on published substrate handoffs and release-control assembler stubs. They may not invent runtime tuple glue in service-local code.
par_101::schema::schema::release-contract-verification-matrix,par_101,runtime_control_plane,conditional,schema::release-contract-verification-matrix,schema,published,These tracks wait on published substrate handoffs and release-control assembler stubs. They may not invent runtime tuple glue in service-local code.
par_101::schema::schema::restore-run,par_101,runtime_control_plane,conditional,schema::restore-run,schema,published,These tracks wait on published substrate handoffs and release-control assembler stubs. They may not invent runtime tuple glue in service-local code.
par_101::schema::schema::route-intent-binding,par_101,runtime_control_plane,conditional,schema::route-intent-binding,schema,published,These tracks wait on published substrate handoffs and release-control assembler stubs. They may not invent runtime tuple glue in service-local code.
par_101::shared_seam::SEAM_061_ADAPTER_AND_DEGRADATION_PROFILES,par_101,runtime_control_plane,conditional,SEAM_061_ADAPTER_AND_DEGRADATION_PROFILES,shared_seam,published,These tracks wait on published substrate handoffs and release-control assembler stubs. They may not invent runtime tuple glue in service-local code.
par_101::shared_seam::SEAM_061_AUDIT_SCOPE_AND_ASSURANCE,par_101,runtime_control_plane,conditional,SEAM_061_AUDIT_SCOPE_AND_ASSURANCE,shared_seam,published,These tracks wait on published substrate handoffs and release-control assembler stubs. They may not invent runtime tuple glue in service-local code.
par_101::shared_seam::SEAM_061_MUTATION_AND_SETTLEMENT_SCHEMAS,par_101,runtime_control_plane,conditional,SEAM_061_MUTATION_AND_SETTLEMENT_SCHEMAS,shared_seam,published,These tracks wait on published substrate handoffs and release-control assembler stubs. They may not invent runtime tuple glue in service-local code.
par_101::shared_seam::SEAM_061_PACKAGE_BOUNDARY_OWNERSHIP,par_101,runtime_control_plane,conditional,SEAM_061_PACKAGE_BOUNDARY_OWNERSHIP,shared_seam,published,These tracks wait on published substrate handoffs and release-control assembler stubs. They may not invent runtime tuple glue in service-local code.
par_101::shared_seam::SEAM_061_RECOVERY_AND_READINESS_TUPLES,par_101,runtime_control_plane,conditional,SEAM_061_RECOVERY_AND_READINESS_TUPLES,shared_seam,published,These tracks wait on published substrate handoffs and release-control assembler stubs. They may not invent runtime tuple glue in service-local code.
par_101::shared_seam::SEAM_061_RUNTIME_PUBLICATION_AND_TOPOLOGY,par_101,runtime_control_plane,conditional,SEAM_061_RUNTIME_PUBLICATION_AND_TOPOLOGY,shared_seam,published,These tracks wait on published substrate handoffs and release-control assembler stubs. They may not invent runtime tuple glue in service-local code.
par_101::shared_seam::SEAM_061_SIMULATOR_AND_REFERENCE_FIXTURES,par_101,runtime_control_plane,conditional,SEAM_061_SIMULATOR_AND_REFERENCE_FIXTURES,shared_seam,published,These tracks wait on published substrate handoffs and release-control assembler stubs. They may not invent runtime tuple glue in service-local code.
par_101::simulator::sim_booking_capacity_feed_twin,par_101,runtime_control_plane,conditional,sim_booking_capacity_feed_twin,simulator,published,These tracks wait on published substrate handoffs and release-control assembler stubs. They may not invent runtime tuple glue in service-local code.
par_101::simulator::sim_mesh_message_path_twin,par_101,runtime_control_plane,conditional,sim_mesh_message_path_twin,simulator,published,These tracks wait on published substrate handoffs and release-control assembler stubs. They may not invent runtime tuple glue in service-local code.
par_101::simulator::sim_sms_delivery_twin,par_101,runtime_control_plane,conditional,sim_sms_delivery_twin,simulator,published,These tracks wait on published substrate handoffs and release-control assembler stubs. They may not invent runtime tuple glue in service-local code.
par_101::interface_stub::STUB_061_ASSURANCE_SLICE_INDEX,par_101,runtime_control_plane,conditional,STUB_061_ASSURANCE_SLICE_INDEX,interface_stub,conditional,These tracks wait on published substrate handoffs and release-control assembler stubs. They may not invent runtime tuple glue in service-local code.
par_101::interface_stub::STUB_061_RECOVERY_CONTROL_HANDOFF,par_101,runtime_control_plane,conditional,STUB_061_RECOVERY_CONTROL_HANDOFF,interface_stub,conditional,These tracks wait on published substrate handoffs and release-control assembler stubs. They may not invent runtime tuple glue in service-local code.
par_101::interface_stub::STUB_061_RELEASE_PUBLICATION_ASSEMBLER,par_101,runtime_control_plane,conditional,STUB_061_RELEASE_PUBLICATION_ASSEMBLER,interface_stub,conditional,These tracks wait on published substrate handoffs and release-control assembler stubs. They may not invent runtime tuple glue in service-local code.
par_101::interface_stub::STUB_061_RUNTIME_SUBSTRATE_HANDOFF,par_101,runtime_control_plane,conditional,STUB_061_RUNTIME_SUBSTRATE_HANDOFF,interface_stub,conditional,These tracks wait on published substrate handoffs and release-control assembler stubs. They may not invent runtime tuple glue in service-local code.
par_101::interface_stub::STUB_061_SIMULATOR_FIXTURE_REGISTRY,par_101,runtime_control_plane,conditional,STUB_061_SIMULATOR_FIXTURE_REGISTRY,interface_stub,conditional,These tracks wait on published substrate handoffs and release-control assembler stubs. They may not invent runtime tuple glue in service-local code.
par_101::condition::CONDITION_061_RUNTIME_SUBSTRATE_HANDOFFS,par_101,runtime_control_plane,conditional,CONDITION_061_RUNTIME_SUBSTRATE_HANDOFFS,condition,conditional,These tracks wait on published substrate handoffs and release-control assembler stubs. They may not invent runtime tuple glue in service-local code.
par_102::seq_task::seq_020,par_102,runtime_control_plane,conditional,seq_020,seq_task,published,These tracks wait on published substrate handoffs and release-control assembler stubs. They may not invent runtime tuple glue in service-local code.
par_102::seq_task::seq_041,par_102,runtime_control_plane,conditional,seq_041,seq_task,published,These tracks wait on published substrate handoffs and release-control assembler stubs. They may not invent runtime tuple glue in service-local code.
